1, 0.285714, 0.181818
2, 0.285714, 0.272727
3, 0.428571, 0.363636
4, 0.428571, 0.272727
5, 0.285714, 0.272727
6, 0.428571, 0.181818
7, 0.428571, 0.181818
8, 0.428571, 0.272727
9, 0.428571, 0.272727
10, 0.428571, 0.272727
11, 0.428571, 0.272727
12, 0.428571, 0.272727
13, 0.428571, 0.272727
14, 0.428571, 0.181818
15, 0.428571, 0.181818
16, 0.428571, 0.181818
17, 0.428571, 0.181818
18, 0.428571, 0.181818
19, 0.428571, 0.181818
20, 0.428571, 0.181818
21, 0.428571, 0.181818
22, 0.428571, 0.181818
23, 0.428571, 0.181818
24, 0.428571, 0.272727
25, 0.571429, 0.272727
26, 0.571429, 0.272727
27, 0.571429, 0.272727
28, 0.571429, 0.363636
29, 0.571429, 0.181818
30, 0.571429, 0.363636
31, 0.571429, 0.363636
32, 0.571429, 0.181818
33, 0.571429, 0.363636
34, 0.571429, 0.272727
35, 0.428571, 0.181818
36, 0.428571, 0.272727
37, 0.571429, 0.272727
38, 0.571429, 0.181818
39, 0.571429, 0.272727
40, 0.571429, 0.181818
41, 0.571429, 0.181818
42, 0.428571, 0.181818
43, 0.428571, 0.181818
44, 0.428571, 0.181818
45, 0.428571, 0.181818
46, 0.428571, 0.181818
47, 0.428571, 0.181818
48, 0.428571, 0.181818
49, 0.428571, 0.181818
50, 0.428571, 0.181818
51, 0.428571, 0.181818
52, 0.571429, 0.272727
53, 0.571429, 0.363636
54, 0.571429, 0.272727
55, 0.571429, 0.272727
56, 0.571429, 0.181818
57, 0.571429, 0.272727
58, 0.571429, 0.272727
59, 0.571429, 0.0909091
60, 0.571429, 0.272727
61, 0.571429, 0.272727
62, 0.571429, 0
63, 0.571429, 0.272727
64, 0.571429, 0.0909091
65, 0.571429, 0
66, 0.571429, 0.0909091
67, 0.571429, 0.0909091
68, 0.571429, 0
69, 0.571429, 0.0909091
70, 0.428571, 0
71, 0.428571, 0
72, 0.428571, 0
73, 0.428571, 0
74, 0.428571, 0
75, 0.428571, 0.0909091
76, 0.428571, 0.0909091
77, 0.428571, 0
78, 0.428571, 0.272727
79, 0.428571, 0.272727
80, 0.428571, 0.0909091
81, 0.428571, 0.272727
82, 0.428571, 0.272727
83, 0.428571, 0.181818
84, 0.571429, 0.363636
85, 0.571429, 0.363636
86, 0.714286, 0.272727
87, 0.714286, 0.454545
88, 0.714286, 0.454545
89, 0.714286, 0.272727
90, 0.428571, 0.454545
91, 0.571429, 0.363636
92, 0.428571, 0.272727
93, 0.428571, 0.363636
94, 0.571429, 0.545455
95, 0.571429, 0.272727
96, 0.571429, 0.363636
97, 0.571429, 0.363636
98, 0.571429, 0.272727
99, 0.571429, 0.272727
100, 0.571429, 0.272727
101, 0.571429, 0.272727
102, 0.428571, 0.272727
103, 0.428571, 0.272727
104, 0.571429, 0.272727
105, 0.571429, 0.272727
106, 0.571429, 0.363636
107, 0.714286, 0.272727
108, 0.714286, 0.363636
109, 0.857143, 0.363636
110, 0.857143, 0.363636
111, 0.714286, 0.363636
112, 0.857143, 0.363636
113, 0.857143, 0.363636
114, 0.857143, 0.363636
115, 0.571429, 0.454545
116, 0.571429, 0.454545
117, 0.571429, 0.454545
118, 0.571429, 0.454545
119, 0.571429, 0.363636
120, 0.571429, 0.454545
121, 0.571429, 0.454545
122, 0.571429, 0.363636
123, 0.571429, 0.454545
124, 0.571429, 0.454545
125, 0.571429, 0.363636
126, 0.571429, 0.454545
127, 0.571429, 0.454545
128, 0.571429, 0.272727
129, 0.571429, 0.363636
130, 0.714286, 0.454545
131, 0.571429, 0.272727
132, 0.571429, 0.454545
133, 0.571429, 0.454545
134, 0.571429, 0.272727
135, 0.571429, 0.454545
136, 0.571429, 0.454545
137, 0.428571, 0.272727
138, 0.428571, 0.545455
139, 0.428571, 0.454545
140, 0.428571, 0.181818
141, 0.428571, 0.454545
142, 0.428571, 0.454545
143, 0.428571, 0.181818
144, 0.428571, 0.545455
145, 0.571429, 0.272727
146, 0.571429, 0.181818
147, 0.571429, 0.363636
148, 0.571429, 0.181818
149, 0.571429, 0.181818
150, 0.571429, 0.363636
151, 0.571429, 0.181818
152, 0.571429, 0.181818
153, 0.571429, 0.181818
154, 0.571429, 0.272727
155, 0.428571, 0.0909091
156, 0.571429, 0.272727
157, 0.571429, 0.363636
158, 0.571429, 0.0909091
159, 0.571429, 0.272727
160, 0.571429, 0.181818
161, 0.571429, 0.0909091
162, 0.571429, 0.181818
163, 0.571429, 0.272727
164, 0.571429, 0.0909091
165, 0.428571, 0.0909091
166, 0.714286, 0.181818
167, 0.714286, 0.0909091
168, 0.714286, 0.181818
169, 0.571429, 0.181818
170, 0.571429, 0.0909091
171, 0.571429, 0.272727
172, 0.571429, 0.0909091
173, 0.571429, 0.0909091
174, 0.571429, 0.181818
175, 0.571429, 0.181818
176, 0.571429, 0
177, 0.571429, 0.181818
178, 0.428571, 0.181818
179, 0.428571, 0.0909091
180, 0.428571, 0.181818
181, 0.428571, 0.181818
182, 0.428571, 0
183, 0.428571, 0.181818
184, 0.428571, 0.181818
185, 0.428571, 0
186, 0.428571, 0.0909091
187, 0.428571, 0
188, 0.428571, 0
189, 0.428571, 0
190, 0.428571, 0
191, 0.428571, 0
192, 0.428571, 0
193, 0.428571, 0
194, 0.428571, 0
195, 0.428571, 0
196, 0.428571, 0
197, 0.428571, 0
198, 0.428571, 0
199, 0.428571, 0.0909091
200, 0.428571, 0
201, 0.428571, 0.0909091
202, 0.428571, 0
203, 0.428571, 0
204, 0.428571, 0
205, 0.428571, 0.0909091
206, 0.428571, 0
207, 0.428571, 0.0909091
208, 0.428571, 0.0909091
209, 0.428571, 0
210, 0.428571, 0
211, 0.428571, 0
212, 0.428571, 0
213, 0.428571, 0.0909091
214, 0.428571, 0.0909091
215, 0.428571, 0
216, 0.428571, 0.0909091
217, 0.428571, 0
218, 0.428571, 0
219, 0.428571, 0
220, 0.428571, 0
221, 0.428571, 0
222, 0.428571, 0.0909091
223, 0.428571, 0
224, 0.428571, 0
225, 0.428571, 0
226, 0.428571, 0
227, 0.428571, 0
228, 0.428571, 0
229, 0.428571, 0.0909091
230, 0.428571, 0
231, 0.428571, 0
232, 0.428571, 0
233, 0.428571, 0
234, 0.428571, 0
235, 0.428571, 0.0909091
236, 0.428571, 0
237, 0.428571, 0.0909091
238, 0.428571, 0.0909091
239, 0.428571, 0
240, 0.428571, 0.0909091
241, 0.428571, 0.0909091
242, 0.428571, 0.0909091
243, 0.428571, 0.0909091
244, 0.428571, 0.0909091
245, 0.428571, 0.0909091
246, 0.428571, 0.0909091
247, 0.428571, 0.0909091
248, 0.428571, 0.0909091
249, 0.428571, 0.0909091
250, 0.428571, 0
251, 0.428571, 0
252, 0.428571, 0.0909091
253, 0.571429, 0
254, 0.571429, 0
255, 0.571429, 0.0909091
256, 0.571429, 0
257, 0.571429, 0
258, 0.571429, 0.0909091
259, 0.571429, 0
260, 0.571429, 0
261, 0.571429, 0
262, 0.571429, 0
263, 0.571429, 0
264, 0.571429, 0.0909091
265, 0.571429, 0.0909091
266, 0.428571, 0
267, 0.428571, 0.0909091
268, 0.428571, 0.0909091
269, 0.428571, 0
270, 0.428571, 0
271, 0.571429, 0.0909091
272, 0.428571, 0
273, 0.428571, 0.0909091
274, 0.428571, 0.0909091
275, 0.428571, 0
276, 0.428571, 0.181818
277, 0.571429, 0.181818
278, 0.571429, 0
279, 0.571429, 0.0909091
280, 0.571429, 0.0909091
281, 0.571429, 0.0909091
282, 0.571429, 0.0909091
283, 0.571429, 0.0909091
284, 0.571429, 0.0909091
285, 0.571429, 0.0909091
286, 0.571429, 0.0909091
287, 0.571429, 0.0909091
288, 0.571429, 0.0909091
289, 0.571429, 0.0909091
290, 0.571429, 0.0909091
291, 0.571429, 0.0909091
292, 0.571429, 0.0909091
293, 0.571429, 0.0909091
294, 0.571429, 0.0909091
295, 0.571429, 0.0909091
296, 0.571429, 0.0909091
297, 0.571429, 0.0909091
298, 0.571429, 0.0909091
299, 0.571429, 0
300, 0.571429, 0.0909091
301, 0.571429, 0.0909091
302, 0.714286, 0
303, 0.714286, 0
304, 0.714286, 0
305, 0.571429, 0
306, 0.571429, 0
307, 0.571429, 0
308, 0.571429, 0
309, 0.571429, 0.0909091
310, 0.571429, 0.0909091
311, 0.571429, 0
312, 0.571429, 0.0909091
313, 0.571429, 0.0909091
314, 0.571429, 0.0909091
315, 0.571429, 0.0909091
316, 0.428571, 0.0909091
317, 0.428571, 0
318, 0.428571, 0.0909091
319, 0.428571, 0.0909091
320, 0.428571, 0
